
1	﻿यौ	INJ
1	यौ	INJ
1	साउल	NNP
1	भाइ	NN
1	प्रभु	NN
1	जे	PRP
1	अहाँ	PRP
1	केँ	PSP
1	रस्ता	NN
1	मे	PSP
1	अयबा	VM
1	काल	NST
1	दर्शन	NN
1	देलनि	VM
1	,	SYM
1	अर्थात्	CC
1	यीशु	NNP
1	,	SYM
1	सैह	PRP
1	हमरा	PRP
1	अहाँ	PRP
1	लग	NST
1	पठौलनि	VM
1	जाहि	PRP
1	सँ	PSP
1	अहाँ	PRP
1	फेर	NST
1	देखी	VM
1	आ	CC
1	पवित्र	JJ
1	आत्मा	NN
1	सँ	PSP
1	परिपूर्ण	NN
1	भऽ	VM
1	जाइ	VAUX
1	।	SYM

1	तखने	NST
1	साउलक	NNP
1	आँखि	NN
1	सँ	PSP
1	पपड़ी	NN
1	जकाँ	PSP
1	किछु	QF
1	खसल	VM
1	आ	CC
1	ओ	PRP
1	देखऽ	VM
1	लगलाह	VAUX
1	।	SYM

1	ओ	PRP
1	उठलाह	VM
1	आओर	CC
1	बपतिस्मा	NN
1	लेलनि	VM
1	।	SYM

1	तकर	PRP
1	बाद	NST
1	ओ	PRP
1	किछु	QF
1	भोजन	NN
1	कयलनि	VM
1	आ	CC
1	हुनका	PRP
1	बल	VM
1	भेटलनि	VAUX
1	।	SYM

1	अत्याचारी	NN
1	सँ	PSP
1	प्रचारक	NN
1	।	SYM

1	साउल	NNP
1	दमिश्क	NNP
1	मे	PSP
1	शिष्य	NN
1	सभक	QF
1	संग	RB
1	किछु	QF
1	दिन	NN
1	रहलाह	VM
1	।	SYM

1	ओ	PRP
1	तुरंत	RB
1	ओतुक्का	NST
1	सभाघर	NN
1	सभ	QF
1	मे	PSP
1	जा	VM
1	कऽ	VAUX
1	प्रचार	NN
1	करऽ	VM
1	लगलाह	VAUX
1	जे	PRP
1	यीशु	NNP
1	परमेश्वरक	NNP
1	पुत्र	NN
1	छथि	VM
1	।	SYM

1	एहि	PRP
1	पर	PSP
1	सभ	QF
1	लोक	NN
1	जे	PRP
1	हुनकर	PRP
1	प्रचार	NN
1	सुनलक	VM
1	सँ	RB
1	अकचका	VM
1	कऽ	VAUX
1	बाजऽ	VAUX
1	लागल	VAUX
1	जे	PRP
1	,	SYM
1	ई	PRP
1	की	WQ
1	भेल	VM
1	?	SYM

1	की	WQ
1	ई	PRP
1	वैह	PRP
1	आदमी	NN
1	नहि	NEG
1	अछि	VM
1	जे	PRP
1	यरूशलेम	NNP
1	मे	PSP
1	एहि	PRP
1	नाम	NN
1	पर	PSP
1	विश्वास	NN
1	करऽ	VM
1	बाला	PSP
1	सभ	QF
1	केँ	PSP
1	सतबैत	VM
1	छल	VAUX
1	आओर	CC
1	की	WQ
1	ओ	PRP
1	एहि	PRP
1	ठाम	NST
1	एहि	PRP
1	लेल	PSP
1	नहि	NEG
1	आयल	VM
1	अछि	VAUX
1	जे	PRP
1	यीशु	NNP
1	केँ	PSP
1	मानऽ	VM
1	बाला	PSP
1	सभ	QF
1	केँ	PSP
1	पकड़ि	VM
1	कऽ	VAUX
1	मुख्य	JJ
1	पुरोहित	NN
1	सभ	QF
1	लग	NST
1	लऽ	VM
1	जाय	VAUX
1	मुदा	CC
1	साउल	NNP
1	प्रचारक	NN
1	काज	NN
1	मे	PSP
1	आओर	CC
1	सामर्थ्यवान	VM
1	होइत	VAUX
1	गेलाह	VAUX
1	।	SYM

1	यीशु	NNP
1	उद्धारकर्ता	NN
1	-	SYM
1	मसीह	NN
1	छथि	VM
1	तकर	PRP
1	प्रमाण	NN
1	दऽ	RB
1	-	SYM
1	दऽ	RDP
1	कऽ	VM
1	ओ	PRP
1	दमिश्क	NNP
1	मे	PSP
1	रहऽ	VM
1	बाला	PSP
1	यहूदी	NNP
1	सभक	QF
1	मुँह	NN
1	बन्द‍	VM
1	कऽ	VAUX
1	दैत	VAUX
1	छलाह	VAUX
1	।	SYM

1	एहि	PRP
1	तरह	PSP
1	बड्ड	QF
1	दिन	NST
1	बिति	VM
1	गेल	VAUX
1	।	SYM

1	आब	NST
1	यहूदी	NNP
1	सभ	QF
1	षड्‌यन्त्र	NN
1	रचऽ	VM
1	लागल	VAUX
1	जे	PRP
1	साउल	NNP
1	केँ	PSP
1	जान	VM
1	सँ	RB
1	मारि	VM
1	दी	VAUX
1	मुदा	CC
1	साउल	NNP
1	केँ	PSP
1	एहि	PRP
1	बातक	NN
1	खबरि	VM
1	भऽ	VAUX
1	गेलनि	VAUX
1	।	SYM

1	यहूदी	NNP
1	सभ	QF
1	दिन	NN
1	-	SYM
1	राति	NN
1	शहरक	NN
1	द्वारि	NN
1	लग	NST
1	पहरा	VM
1	दऽ	VAUX
1	कऽ	VAUX
1	हुनका	PRP
1	मारबाक	VM
1	ताक	VAUX
1	मे	PSP
1	रहैत	VM
1	छल	VAUX
1	मुदा	CC
1	एम्हर	PRP
1	हुनकर	PRP
1	चेला	NN
1	सभ	QF
1	एक	QC
1	राति	NN
1	एक	QC
1	टा	CL
1	ढाकी	NN
1	मे	PSP
1	हुनका	PRP
1	बैसा	VM
1	कऽ	VAUX
1	शहरक	NN
1	देवाल	NN
1	पर	PSP
1	बाटे	NN
1	ओहि	NST
1	पार	NST
1	उतारि	VM
1	देलकनि	VAUX
1	।	SYM

1	ओ	PRP
1	ओहि	NST
1	ठाम	NST
1	सँ	PSP
1	यरूशलेम	NNP
1	चल	VM
1	गेलाह	VAUX
1	।	SYM

1	यरूशलेम	NNP
1	पहुँचि	VM
1	कऽ	VAUX
1	साउल	NNP
1	विश्वासी	JJ
1	सभ	QF
1	मे	PSP
1	सम्मिलित	VM
1	होयबाक	VAUX
1	प्रयत्न	NN
1	कयलनि	VM
1	मुदा	CC
1	ओ	PRP
1	सभ	QF
1	हिनका	PRP
1	सँ	PSP
1	डेराइत	VM
1	छलाह	VAUX
1	कारण	NN
1	हुनका	PRP
1	सभ	QF
1	केँ	PSP
1	एहि	PRP
1	बातक	NN
1	विश्वास	NN
1	नहि	NEG
1	होइत	VM
1	छलनि	VAUX
1	जे	PRP
1	वास्तव	JJ
1	मे	PSP
1	ओ	PRP
1	यीशु	NNP
1	मसीहक	NN
1	शिष्य	NN
1	बनि	VM
1	गेल	VAUX
1	छथि	VAUX
1	।	SYM

1	तखन	NST
1	बरनबास	NN
1	हुनका	PRP
1	मसीह	NN
1	-	SYM
1	दूत	NN
1	सभ	QF
1	लग	NST
1	लऽ	VM
1	गेलनि	VAUX
1	।	SYM

1	ओ	PRP
1	हुनका	PRP
1	सभ	QF
1	केँ	PSP
1	कहलथिन	VM
1	जे	PRP
1	कोना	WQ
1	साउल	NNP
1	रस्ता	NN
1	मे	PSP
1	प्रभु	NN
1	केँ	PSP
1	देखलनि	VM
1	आ	CC
1	प्रभु	NN
1	कोना	WQ
1	हिनका	PRP
1	सँ	PSP
1	गप्प	NN
1	कयलथिन	VM
1	आओर	CC
1	ई	PRP
1	कतेक	WQ
1	साहसक	NN
1	संग	PSP
1	दमिश्क	NNP
1	मे	PSP
1	प्रभु	NN
1	यीशुक	NNP
1	प्रचार	NN
1	कयलनि	VM
1	।	SYM

1	एकर	PRP
1	बाद	NN
1	साउल	NNP
1	हुनका	PRP
1	सभक	QF
1	संग	PSP
1	रहऽ	VM
1	लगलाह	VAUX
1	।	SYM

1	ओ	PRP
1	यरूशलेम	NNP
1	मे	PSP
1	घूमि	VM
1	-	SYM
1	फिरि	VM
1	कऽ	VM
1	निडर	NN
1	भऽ	VM
1	कऽ	VAUX
1	प्रभु	NN
1	यीशुक	NNP
1	प्रचार	NN
1	कयलनि	VM
1	।	SYM

1	ओ	PRP
1	यूनानी	NNP
1	भाषी	NN
1	यहूदी	NNP
1	सभ	QF
1	सँ	PSP
1	वाद	NN
1	-	SYM
1	विवाद	NN
1	करैत	VM
1	छलाह	VAUX
1	मुदा	CC
1	ओ	PRP
1	सभ	QF
1	हिनका	PRP
1	जान	NN
1	सँ	PSP
1	मारि	VM
1	देबाक	VAUX
1	कोशिश	NN
1	करऽ	VM
1	लागल	VAUX
1	।	SYM

1	विश्वासी	JJ
1	भाय	NN
1	सभ	QF
1	केँ	PSP
1	जखन	NST
1	एहि	PRP
1	बातक	NN
1	खबरि	VM
1	भेलनि	VAUX
1	तँ	RB
1	ओ	PRP
1	सभ	QF
1	हुनका	PRP
1	कैसरिया	NNP
1	लऽ	VM
1	जा	VAUX
1	कऽ	VAUX
1	तरसुस	NNP
1	नगरक	NN
1	लेल	PSP
1	विदा	VM
1	कऽ	VAUX
1	देलथिन	VAUX
1	।	SYM

1	तकर	NST
1	बाद	NST
1	समस्त	JJ
1	यहूदिया	NNP
1	,	SYM
1	गलील	NNP
1	आ	CC
1	सामरिया	NNP
1	प्रदेश	NN
1	मे	PSP
1	विश्वासी	JJ
1	मण्डुली	NN
1	केँ	PSP
1	अत्याचार	NN
1	सँ	PSP
1	आराम	NN
1	भेटल	VM
1	।	SYM

1	प्रभुक	NN
1	आदर	NN
1	करैत	VM
1	आ	CC
1	आज्ञा	NN
1	मानैत	VM
1	मण्डली	NN
1	मजगूत	VM
1	होइत	VAUX
1	गेल	VAUX
1	आओर	CC
1	परमेश्वरक	NNP
1	पवित्र	JJ
1	आत्मा	NN
1	सँ	PSP
1	प्रोत्साहित	JJ
1	भऽ	VM
1	विश्वासी	JJ
1	सभक	QF
1	संख्या	NN
1	बढ़ैत	VM
1	गेल	VAUX
1	।	SYM

1	एनियास	NNP
1	स्वस्थ	NN
1	भऽ	VM
1	गेल	VAUX
1	।	SYM

1	पत्रुस	NN
1	बहुत	QF
1	ठाम	NST
1	घुमैत-फिरैत	VM
1	लुद्दा	NNP
1	नामक	NN
1	गाम	NN
1	मे	PSP
1	विश्वासी	JJ
1	सभ	QF
1	सँ	PSP
1	भेँट	VM
1	करबाक	VAUX
1	लेल	PSP
1	अयलाह	VM
1	।	SYM

1	एहिठाम	PRP
1	एनियास	NNP
1	नामक	NN
1	एक	QC
1	आदमी	NN
1	भेटलनि	VM
1	जे	PRP
1	लकवा	NN
1	बिमारीक	NN
1	कारणेँ	NN
1	आठ	QC
1	वर्ष	NN
1	सँ	PSP
1	ओछायन	NN
1	धऽ	VM
1	लेने	VAUX
1	छल	VAUX
1	।	SYM

1	पत्रुस	NN
1	ओकरा	PRP
1	कहलथिन	VM
1	हौ	INTF
1	एनियास	NNP
1	,	SYM
1	यीशु	NNP
1	मसीह	NN
1	तोरा	PRP
1	स्वस्थ	NN
1	करैत	VM
1	छथुन	VAUX
1	।	SYM

1	तोँ	RB
1	उठह	VM
1	आ	CC
1	अपन	PRP
1	ओछायन	NN
1	ठीक	NN
1	करह	VM
1	।	SYM

1	ओ	PRP
1	तुरत	RB
1	ठाढ़	NN
1	भऽ	VM
1	गेल	VAUX
1	।	SYM

1	लुद्दा	NNP
1	आ	CC
1	शारोनक	NN
1	सभ	QF
1	निवासी	NN
1	ओकरा	PRP
1	देखलक	VM
1	आ	CC
1	प्रभु	NN
1	यीशु	NNP
1	पर	PSP
1	विश्वास	NN
1	कयलक	VM
1	।	SYM

1	दोरकस	NNP
1	जिआओल	VM
1	गेलीह	VAUX
1	।	SYM

1	याफा	NNP
1	नगर	NN
1	मे	PSP
1	एक	QC
1	विश्वासी	JJ
1	स्त्री	NN
1	छलीह	VM
1	जिनकर	PRP
1	नाम	NN
1	तबीता	NNP
1	छलनि	VM
1	,	SYM
1	जकरा	PRP
1	यूनानी	NNP
1	भाषा	NN
1	मे	PSP
1	दोरकस	NNP
1	अर्थात्	CC
1	हिरणी	NNP
1	कहल	VM
1	जाइत	VAUX
1	अछि	VAUX
1	।	SYM

1	ओ	PRP
1	अनेक	QF
1	तरहक	PSP
1	काज	NN
1	द्वारा	PSP
1	दोसराक	QF
1	आ	CC
1	खास	NN
1	कऽ	VM
1	गरीब	JJ
1	सभक	QF
1	,	SYM
1	सहायता	NN
1	करैत	VM
1	छलीह	VAUX
1	।	SYM

1	जाहि	PRP
1	समय	NN
1	मे	PSP
1	पत्रुस	NNP
1	लुद्दा	NNP
1	मे	PSP
1	छलाह	VM
1	ताहि	PRP
1	समय	NN
1	मे	PSP
1	ओ	PRP
1	बिमार	NN
1	भेलीह	VM
1	आ	CC
1	मरि	VM
1	गेलीह	VAUX
1	।	SYM

1	हुनकर	PRP
1	लास	NN
1	केँ	PSP
1	स्नान	NN
1	करा	VM
1	कऽ	VAUX
1	उपरका	NST
1	तल्ला	NN
1	पर	PSP
1	कोठली	NN
1	मे	PSP
1	राखि	VM
1	देल	VAUX
1	गेलनि	VAUX
1	।	SYM

1	लुद्दा	NNP
1	याफा	NNP
1	सँ	PSP
1	बेसी	QF
1	दूर	NN
1	नहि	NEG
1	छल	VM
1	आ	CC
1	तेँ	RB
1	विश्वासी	JJ
1	सभ	QF
1	ई	PRP
1	जानि	VM
1	जे	PRP
1	पत्रुस	NNP
1	लुद्दा	NNP
1	मे	PSP
1	छथि	VM
1	।	SYM

1	दू	QC
1	आदमी	NN
1	केँ	PSP
1	ई	PRP
1	कहबाक	VM
1	लेल	PSP
1	पत्रुस	NNP
1	लग	NST
1	पठौलनि	VM
1	जे	PRP
1	अहाँ	PRP
1	एतऽ	NST
1	आबऽ	VM
1	मे	PSP
1	देरी	NN
1	नहि	NEG
1	करू	VM
1	!	SYM

1	पत्रुस	NNP
1	हुनका	PRP
1	सभक	QF
1	संग	PSP
1	विदा	VM
1	भेलाह	VAUX
1	।	SYM

1	पहुँचलाक	VM
1	बाद	NST
1	लोक	NN
1	सभ	QF
1	हुनका	PRP
1	उपरका	NST
1	तल्ला	NN
1	पर	PSP
1	लऽ	VM
1	गेलनि	VAUX
1	।	SYM

1	विधवा	NN
1	सभ	QF
1	पत्रुस	NNP
1	केँ	PSP
1	चारू	QO
1	कात	NST
1	सँ	PSP
1	घेरि	VM
1	कऽ	VAUX
1	जे	PRP
1	कुर्ता	NN
1	आओर	CC
1	वस्त्र	NN
1	सभ	QF
1	दोरकस	NN
1	मरऽ	VM
1	सँ	PSP
1	पहिने	NST
1	बनौने	VM
1	छलीह	VAUX
1	से	PSP
1	सभ	QF
1	कऽ	VM
1	देखाबऽ	VAUX
1	लगलथिन	VAUX
1	।	SYM

1	तखन	NST
1	पत्रुस	NNP
1	सभ	QF
1	लोक	NN
1	केँ	PSP
1	घर	NN
1	सँ	PSP
1	बाहर	NST
1	कऽ	VM
1	देलनि	VAUX
1	आ	CC
1	अपने	PRP
1	ठेहुनिया	NN
1	दऽ	VM
1	कऽ	VAUX
1	प्रार्थना	NN
1	करऽ	VM
1	लगलाह	VAUX
1	।	SYM

1	तकर	PRP
1	बाद	NST
1	ओ	PRP
1	लास	NN
1	दिस	NST
1	घूमि	VM
1	कऽ	VAUX
1	कहलथिन	VAUX
1	तबीता	NNP
1	,	SYM
1	उठि	VM
1	जाउ	VAUX
1	!	SYM

1	तबीता	NNP
1	आँखि	NN
1	तकलनि	VM
1	आ	CC
1	सामने	NST
1	मे	PSP
1	पत्रुस	NNP
1	केँ	PSP
1	देखि	VM
1	उठि	VAUX
1	कऽ	VAUX
1	बैसलीह	VAUX
1	।	SYM

1	पत्रुस	NNP
1	हुनका	PRP
1	हाथ	NN
1	धऽ	VM
1	कऽ	VAUX
1	ठाढ़	NN
1	कयलनि	VM
1	।	SYM

1	तखन	NST
1	ओ	PRP
1	विधवा	NN
1	सभ	QF
1	और	CC
1	विश्वादसी	JJ
1	सभ	QF
1	केँ	PSP
1	बजा	NN
1	कऽ	VM
1	दोरकस	NN
1	केँ	PSP
1	हुनका	PRP
1	सभक	QF
1	मे	PSP
1	जीवित	NN
1	सौंपि	VM
1	देलथिन	VAUX
1	।	SYM

1	ई	PRP
1	बात	NN
1	सम्पूर्ण	JJ
1	याफा	NNP
1	मे	PSP
1	पसरि	VM
1	गेल	VAUX
1	आ	CC
1	बहुत	QF
1	लोक	NN
1	प्रभु	NN
1	पर	PSP
1	विश्वास	NN
1	कयलक	VM
1	।	SYM

1	पत्रुस	NNP
1	याफा	NNP
1	मे	PSP
1	चमड़ाक	NN
1	कारोबार	NN
1	करऽ	VM
1	बाला	PSP
1	सिमोनक	NNP
1	ओतऽ	NST
1	बहुत	QF
1	दिन	NN
1	धरि	PSP
1	रहलाह	VM
1	।	SYM

1	रोमी	NNP
1	कप्तान	NN
1	कुरनेलियुस	NNP
1	केँ	PSP
1	परमेश्वरक	NNP
1	सम्बाद	NN
1	कैसरिया	NNP
1	नगर	NN
1	मे	PSP
1	कुरनेलियुस	NNP
1	नामक	NN
1	एक	QC
1	आदमी	NN
1	छलाह	VM
1	जे	PRP
1	रोमी	NNP
1	सेना	NN
1	मे	PSP
1	ओहि	NST
1	पल्टमनक	NN
1	कप्तान	NN
1	छलाह	VM
1	जे	PRP
1	इटली	NNP
1	पल्टिन	NNP
1	कहबैत	VM
1	छल	VAUX
1	।	SYM

1	ओ	PRP
1	अपन	PRP
1	परिवार	NN
1	भक्तिपूर्बक	JJ
1	परमेश्व‍रक	NNP
1	भय	VM
1	मानऽ	VAUX
1	बाला	PSP
1	छलाह	VM
1	।	SYM

1	ओ	PRP
1	गरीब	NN
1	सभ	QF
1	केँ	PSP
1	दान	NN
1	दैत	VM
1	छलाह	VAUX
1	आओर	CC
1	परमेश्वर	NNP
1	सँ	PSP
1	रूप	NN
1	सँ	PSP
1	प्रार्थना	NN
1	करैत	VM
1	छलाह	VAUX
1	।	SYM

1	एक	QC
1	दिन	NN
1	बेरिआ	NST
1	मे	PSP
1	तीन	QC
1	बजे	NST
1	परमेश्वरक	NNP
1	एक	QC
1	स्वर्गदूत	NN
1	हुनका	PRP
1	दर्शन	VM
1	देलथिन	VAUX
1	।	SYM

1	ओ	PRP
1	स्वर्गदूत	NN
1	केँ	PSP
1	अपना	PRP
1	लग	NST
1	अबैत	VM
1	स्पष्ट‍	NN
1	देखलथिन	VM
1	।	SYM

1	स्वर्गदूत	NN
1	हुनका	PRP
1	नाम	NN
1	लऽ	VM
1	कऽ	VAUX
1	कहलथिन	VAUX
1	यौ	INJ
1	कुरनेलियुस	NNP
1	!	SYM

1	कुरनेलियुस	NNP
1	डेराइते	VM
1	हुनका	PRP
1	दिस	NST
1	लगा	VM
1	कऽ	VAUX
1	तकैत	VM
1	कहलथिन	VAUX
1	की	WQ
1	बात	NN
1	,	SYM
1	प्रभु	NN
1	?	SYM

1	स्वर्गदूत	NN
1	उत्तर	NN
1	देलथिन	VM
1	अहाँक	PRP
1	प्रार्थना	NN
1	आओर	CC
1	सभ	QF
1	केँ	PSP
1	देल	VM
1	गेल	VAUX
1	दान	NN
1	सभ	QF
1	चढ़ौनाक	VM
1	रूप	NN
1	मे	PSP
1	परमेश्वर	NNP
1	लग	NST
1	पहुँचल	VM
1	अछि	VAUX
1	आओर	CC
1	ओ	PRP
1	अहाँ	PRP
1	पर	PSP
1	ध्यान	NN
1	देलनि	VM
1	अछि	VAUX
1	।	SYM

1	आब	NST
1	अहाँ	PRP
1	एना	RB
1	करू	VM
1	—	WQ
1	किछु	QF
1	गोटे	CL
1	केँ	PSP
1	याफा	NNP
1	नगर	NN
1	मे	PSP
1	सँ	PSP
1	सिमोन	NNP
1	,	SYM
1	जकर	PRP
1	दोसर	QO
1	नाम	NN
1	पत्रुस	NNP
1	छैक	VM
1	,	SYM
1	तकरा	PRP
1	बजाबऽ	VM
1	लेल	PSP
1	पठा	VM
1	दिऔक	VAUX
1	।	SYM

1	ओ	PRP
1	ओहि	NST
1	ठाम	NST
1	दोसर	QO
1	सिमोन	NNP
1	नामक	NN
1	आदमी	NN
1	,	SYM
1	जे	PRP
1	चमड़ाक	NN
1	कारोबार	NN
1	करैत	VM
1	अछि	VAUX
1	आ	CC
1	जकर	PRP
1	घर	NN
1	समुद्रक	NN
1	कात	NST
1	मे	PSP
1	छैक	VM
1	,	SYM
1	तकरा	PRP
1	ओतऽ	NST
1	रहि	VM
1	रहल	VAUX
1	अछि	VAUX
1	।	SYM

1	स्वर्गदूत	NN
1	केँ	PSP
1	चल	VM
1	गेलाक	VAUX
1	बाद	NST
1	कुरनेलियुस	NNP
1	दू	QC
1	टा	CL
1	नोकर	NN
1	आओर	CC
1	अपन	PRP
1	निजि	JJ
1	सभ	QF
1	मे	PSP
1	सँ	PSP
1	एक	QC
1	भक्त	NN
1	सैनिक	NN
1	केँ	PSP
1	बजबौलनि	VM
1	।	SYM

1	ओ	PRP
1	ओकरा	PRP
1	सभ	QF
1	केँ	PSP
1	सभ	QF
1	बात	NN
1	कहि	VM
1	देलथिन	VAUX
1	आ	CC
1	याफा	NNP
1	नगर	NN
1	पठौलथिन	VM
1	।	SYM

1	पत्रुसक	NNP
1	समक्ष	NST
1	आश्चर्यजनक	NN
1	दृश्य	NN
1	प्रात	NN
1	भेने	VM
1	दुपहर	NST
1	कऽ	VM
1	ओ	PRP
1	सभ	QF
1	याफा	NNP
1	नगर	NN
1	लग	NST
1	पहुँचल	VM
1	आ	CC
1	एम्हर	PRP
1	पत्रुस	NNP
1	प्रार्थना	NN
1	करबाक	VM
1	लेल	PSP
1	छत	NN
1	पर	PSP
1	गेलाह	VM
1	।	SYM

1	हुनका	PRP
1	भूख	NN
1	लगलनि	VM
1	आओर	CC
1	किछु	QF
1	खयबाक	VM
1	इच्छा	NN
1	भेलनि	VM
1	मुदा	CC
1	भानस	NN
1	भइए	VM
1	रहल	VAUX
1	छल	VAUX
1	।	SYM

1	ओही	NST
1	समय	NN
1	मे	PSP
1	हुनका	PRP
1	सामने	NST
1	एक	QF
1	दृश्य	NN
1	प्रगट	VM
1	भेलनि	VAUX
1	।	SYM

1	ओ	PRP
1	स्वर्ग	NN
1	केँ	PSP
1	खुजल	VM
1	आओर	CC
1	ओतऽ	NST
1	सँ	PSP
1	बड़का	JJ
1	चद्दरि	NN
1	जकाँ	PSP
1	कोनो	PRP
1	चीज	NN
1	जकर	PRP
1	चारू	QO
1	खूँट	NN
1	बान्हल	VM
1	छलैक	VAUX
1	,	SYM
1	से	PSP
1	नीचाँ	NST
1	पृथ्वी	NN
1	दिस	NST
1	उतारल	VM
1	जाइत	VAUX
1	देखलनि	VAUX
1	।	SYM

1	ओहि	NST
1	चद्दरि	NN
1	मे	PSP
1	सभ	QF
1	प्रकारक	NN
1	चौपाया	JJ
1	जानबर	NN
1	,	SYM
1	जमीन	NN
1	मे	PSP
1	ससरऽ	VM
1	बाला	PSP
1	जीव-जन्तु	NN
1	आओर	CC
1	आकाशक	NN
1	चिड़ै	NN
1	सभ	QF
1	छल	VM
1	।	SYM

1	तखन	NST
1	पत्रुस	NNP
1	केँ	PSP
1	एक	QC
1	आवाज	NN
1	सुनाइ	VM
1	पड़लनि	VAUX
1	जे	PRP
1	,	SYM
1	पत्रुस	NNP
1	,	SYM
1	उठह	VM
1	,	SYM
1	आ	CC
1	एहि	PRP
1	मे	PSP
1	सँ	PSP
1	मारि	VM
1	कऽ	VAUX
1	खाह	VAUX
1	!	SYM

1	पत्रुस	NNP
1	उत्तर	NN
1	देलथिन	VM
1	,	SYM
1	नहि	NEG
1	,	SYM
1	नहि	NEG
1	प्रभु	NN
1	!	SYM

1	हम	PRP
1	कोनो	PRP
1	अपवित्र	JJ
1	वा	CC
1	अशुद्ध	JJ
1	कहियो	NN
1	नहि	NEG
1	खयलहुँ	VM
1	।	SYM

1	एहि	PRP
1	पर	PSP
1	फेर	NST
1	आवाज	NN
1	आयल	VM
1	जे	PRP
1	जाहि	PRP
1	वस्तु	NN
1	केँ	PSP
1	परमेश्वर	NNP
1	शुद्ध	JJ
1	ठहरौने	VM
1	छथिन	VAUX
1	,	SYM
1	तकरा	PRP
1	तोँ	RB
1	अशुद्ध	JJ
1	नहि	NEG
1	कहक	VM
1	।	SYM

1	तखन	NST
1	एकाएक	RB
1	ओ	PRP
1	चद्दरि	NN
1	फेर	NST
1	स्वर्ग	NN
1	दिस	NST
1	घीचि	VM
1	लेल	PSP
1	गेल	VM
1	।	SYM

1	दृश्यक	NN
1	उद्देश्य	NN
1	पत्रुस	NNP
1	सोचिए	VM
1	रहल	VAUX
1	छलाह	VAUX
1	जे	PRP
1	एहन	JJ
1	दृश्यक	NN
1	अर्थ	NN
1	की	WQ
1	भऽ	VM
1	सकैत	VAUX
1	अछि	VAUX
1	,	SYM
1	ठीक	JJ
1	ओही	NST
1	समय	NN
1	मे	PSP
1	कुरनेलियुसक	NNP
1	पठाओल	VM
1	आदमी	NN
1	सभ	QF
1	पुछैत	VM
1	-	SYM
1	पुछैत	VM
1	सिमोनक	NNP
1	घर	NN
1	लग	NST
1	पहुँचल	VM
1	आओर	CC
1	बाहर	NST
1	बाला	PSP
1	द्वारि	NN
1	लग	NST
1	ठाढ़	VM
1	भऽ	VAUX
1	सोर	NN
1	पारि	VM
1	कऽ	VAUX
1	पुछलक	VAUX
1	की	WQ
1	सिमोन	NNP
1	पत्रुस	NNP
1	नामक	NN
1	कोनो	PRP
1	व्यक्ति	NN
1	एतऽ	NST
1	ठहरल	VM
1	छथि	VAUX
1	?	SYM

1	पत्रुस	NNP
1	एखनो	NST
1	ओहि	NST
1	दृश्यक	NN
